,Aaron,,eb0d,"man: voice: mouth,said,speak,confession: ear,hear"
,difficult,,e093,"sad,grieve: work,do"
,Diklah,,e1ac,"OT: man: tree,plant,wood"
,Dinah,,efb7,"Woman: mouth,said,speak,confession"
,Dinhabah,,efed,
,Dionysius,,eb78,"man: fill: cup,drink"
,Diotrephes,,ece2,"Man: thunder: mouth,said,speak,confession: storm"
,direction,,e323,
,dirt,ground_soil dirt soil,e15b,"land,ground,earth,space"
,dirty,impure dirty,e249,"water,wet: bad: no,not: good"
,disciple,,e142,"person: follow: people: forward,to"
,discipline,,eda5,"Whip: message: mouth,said,speak,confession: book,learn,read"
,discourage,,e261,"chain,bound,imprisoned,arrest: heart"
,Dishan,,e1ec,"Man: small,few: part,some"
,Dishon,,efee,"Man: mouth,said,speak,confession: sheep: soft"
,disobey,disobey disobedience rebellion reject,e193,"no,not: obey,obedience: mouth,said,speak,confession: work,do"
,divide,division divide separate split,e326,"Backward: forward,to"
,divorce,,ea3d,"house: divide,split,division,separate"
,doctor,healer doctor,e144,"person: heal: hand: happy,joy: face: heart"
,Dodanim,,edcf,"Man: lead,leader: forward,to: person"
,dog,,e104,"small,few: animal"
,dominion,,e032,"King,lord,ruler,master: power,can,ability: big: knife,cut"
,donkey,,ea09,"small,few: horse"
,door,,e23e,
,Dorcas,,ec2c,Woman: horse
,Dothan,,efa3,"Water,wet: two: village: many,much: neighbor: house: near,close"
,doubt,unbelief doubt,e194,"no,not: believe,faith: know,knowledge: cross"
,dough,,ea36,"soft: mouth,said,speak,confession: grain,wheat"
,dove,,e25e,"bird: peace: sleep,rest,lie_down: love,compassion"
,down,,e319,
,dragon,,ecdf,"Fire,heat,hot: bird"
,dream,vision dream,ea80,"eye,see: sleep,rest,lie_down"
,drunk,,ea8d,"cup,drink: bad: no,not: good"
,Drusilla,,eb9c,"woman: water,wet"
,dry,,e188,"no: water,wet"
,Dumah,,eefd,"Man: small,few: mute: mouth,said,speak,confession: no,not"
,dust,,e15d,"small,few: part: land,ground,earth,space"
,eagle,,ecc9,Big: bird
,ear,hear ear,e299,
,earn,earn deserve,e0f5,"money,wealth,wealthy: work,do"
,earthquake,,e159,"land,ground,earth,space: shake"
,east,,ea38,direction
,easy,,e092,"happy,joy: face: work,do"
,eat,food eat meal,e053,"mouth,said,speak,confession: thing"
,Ebal,,efef,"Man: rock: hard: soft: no,not: thing"
,Eber,,ec5a,"man: through,pass: thing: forward,to"
,Eden_garden,,edd2,"Grow: up: seed: grain,wheat: small,few: land,ground,earth,space"
,Eden_man,,e1e9,"Man: small,few: happy: face"
,Edom_land,,e1a7,"OT: man: blood: hand: water,wet: land,ground,earth,space"
,Edom_man,,e1a6,"OT: man: blood: hand: water,wet: color"
,Egypt,,ea44,"slave: thing: person: land,ground,earth,space"
,Ehi,,efb8,Man: together(people): gathered_people
,eight,,e293,
,El,,edd3,"OT: king,lord,ruler,master: man: love,compassion"
,El_Elohe,,e1e4,"OT: son: man: small,few: love,compassion: ."
,Elah,,e1a9,"Man: dry: no,not: water,wet"
,Elam_land,,eb6d,"time,when: land,ground,earth,space"
,Elam_man,,edd4,"Man: everything: all,whole: thing"
,Eldaah,,e1e3,"Man: know,knowledge: God: king,lord,ruler,master: love,compassion"
,elder,,eb62,"old: no,not: new: lead,leader: forward,to: person"
,Eleazar,,ea70,"man: king,ruler,lord,master: help: straight: people"
,elect,,ec9f,"choose: love,compassion: or: people"
,Eli,Heli Eli,ec44,man: up
,Eliakim,,ea6b,"man: up: money,wealth,wealthy"
,Eliezer,,ec5b,"man: me,I: help: straight: people"
,Elijah,,e36a,"man: fire,heat,hot"
,Eliphaz,,eff1,"OT: man: gold: big: money,wealth,wealthy"
,Elisha,Elishah Elisha,ec5c,"man: power,can,ability: person: knife,cut"
,Eliud,,ea6f,"man: amazed,amazing,great: big: praise: mouth,said,speak,confession: good"
,Elizabeth,,ec3a,"woman: covenant: promise: mouth,speak,said,confession: work,do: very"
,Ellasar,,edd6,"Beat,hit: hand: pain,hurt: knife,cut: heart: ground,land,earth,space"
,Elmadam,,ec5d,man: stretch
,Elon,,edd7,"Man: big: tree,plant,wood"
,Emites,,efa8,"Afraid,fear,worry: mouth,said,speak,confession: heart: people"
,Emmaus,,ec5e,"fire,heat,hot: wet,water: village: many: neighbor: house: near"
,empty,,e277,"full: cup,drink: no,not"
,Enaim,,efb9,"Throne: king,ruler,lord,master: chair,sit: village: many,much: neighbor: house: near,close"
,encourage,,e262,"free,freedom: no,not: chain,bound,arrest,imprisoned: heart"
,end,finish end,e232,
,endure,,e170,"time: here: very: land,ground,earth,space"
,enemy,,e025,"person: friend: love,compassion: no,not"
,Enoch,Hanok Enoch,ec5f,"man: teach,teaching: mouth,speak.said,confession: book,learn,read"
,Enos,Enosh Enos,ec60,"man: dead,death,die: no,not: heart"
,enter,,e242,"forward,to: door"
,envy,envy covet,e022,"desire,like,want,will: love,compassion: heart: you: thing"
,Epaenetus,,ebc1,"man: greeting: mouth,said,speak,confession: happy,joy: face"
,Epaphroditus,Epaphroditus Epaphras,ece4,Man: good: face
,Ephah,,e1ad,"Man: small,few: measure"
,Epher,,eefe,Man: animal
,Ephesus,,ec0c,"love,compassion: village: many,much: neighbor: house: near,close"
,Ephraim,,eba3,Man: very: fruit
,Ephraim_land,,eba4,
,Ephrath,,efba,"Fruit: village: many,much: neighbor: house: near,close"
,Ephron,,eeff,"Man: wild: no,not: peace: sleep,lie_down,rest: love,compassion"
,Epicurean,,ec05,"person: happy,joy: face: because,because,reason,therefore: know,knowledge: ?"
,Er,,ec61,"man: beauty,beautiful: eye,see: good"
,Erastus,,ec0e,"man: send: hand: forward,to"
,Erech,,edd9,"Far: no,not: near,close: village: many,much: neighbor: house"
,Eri,,e1ae,"Man: beauty,beautiful: eye,see: good: small,few"
,Esau,,ebc2,man: hair: face
,Esek,,edda,"War,battle,fight: well: water,wet: hole"
,Eshban,,eff2,"Man: understand,understanding: very: know,knowledge"
,Eshkol,,eddb,"Man: many,much: fruit"
,Esli,,ec49,man: side: thing
,Ethiopia,,ec32,"all,whole: moon,night: land,ground,earth,space"
,Eubulus,,ecb3,"Man: know,knowledge"
,Eunice,,ecb4,"Woman: war,battle,fight"
,eunuch,,eb8f,"very: circumcise,circumcision: knife,cut: flesh: soft: person"
,Euodia,,ece5,"Woman: profit: money,wealth,wealthy: many,much"
,Euphrates_river,,ecd8,
,Eutychus,,eb1f,"Man: very: straight: descend: sleep,lie_down,rest"
,evangelist,,e13f,"person: mouth,said,speak,confession: gospel,good_news: book,learn,read: good"
,Eve,,ebeb,"woman: alive,live,life: good: heart"
,evening,,e273,"moon,night: straight"
,everyone,,e140,"person: all,whole"
,everything,,e114,"thing: all,whole"
,eveywhere,,e155,
,example_pattern,pattern example,ecf0,
,expain,explanation explain,e059,
,eye,see eye,e238,
,Ezbon,,e1aa,"Man: small,few: eye,see"
,Ezer,,e1ab,OT: man: helper: help: person: straight: people
,face,,e203,
,Fair_Haven,,ec18,"good: boat: village: many,much: neighbor: house: near,close"
,faithful,faithfulness faithful,e219,"very: know,knowledge: cross"
,fall,,e218,very: descend
,family,relative family,e176,"house: love,compassion"
,famine,,e18d,"no,not: grain,wheat"
,far,,e197,"no,not: near,close"
,farewell,,ec83,"end,finish: greeting: mouth,said,speak,confession: happy,joy: face"
,farm,field farm,eb91,"grain,wheat: land,ground,earth,space"
,fast_no_eat,,e18e,"no,not: eat,food,meal: mouth,said,speak,confession: thing"
,fast_speed,,e21a,"very: forward,to"
,fat,,ea86,big: flesh: soft: person
,fat_animal,,eb11,"animal: water,wet"
,father,,e003,"man: love,compassion"
,feast,,e054,"big: eat,food,meal: mouth,said,speak,confession: thing"
,Felix,,eb99,"man: gold: big: money,wealth,wealthy"
,festival,party festival,e20b,"happy,joy: face: eat,food,meal: mouth,said,speak,confession: thing"
,fig,,eda2,Sweet: fruit
,fill,,e278,"cup,drink"
,find,,e101,"good: search: hand: eye,see"
,finger,,eba5,Hand
,fire,heat fire hot,e301,
,first,,e233,"start,beginning"
,fish,,e263,
,fisherman,,e264,fish: person
,five,,e290,
,fix,,e09d,"good: make,create: hand: person"
,flesh,,e26b,soft: person
,flip,,e31d,
,flood,,ece0,"kill,destroy,destruction: knife,cut: person: water,wet"
,flour,,ea35,"knife,cut: grain,wheat"
,flower,,eb24,
,flute,,ea8b,"small,few: thing: mouth,said,speak,confession"
,fly,,e25b,
,follow,,e13e,"people: forward,to"
,fool,,ea7c,"no,not: wisdom,wise: know,knowledge: or"
,foot,,e13d,person
,foreigner,gentile foreigner sojourner,e158,"person: no,not: land,ground,earth,space"
,foreknowledge,,eb79,"know,knowledge: before: backward: thing"
,forest,,ec27,"land,ground,earth,space: many,much: tree,plant,wood"
,forgive,forgiveness forgive,e18f,"no,not: kill,destroy,destruction: knife,cut: person"
,Fortunatus,,eca4,Man: very: have: hand: good
,forward,to forward,e318,
,foundation,,e179,"house: land,ground,earth,space: root"
,four,,e28f,
,fox,,ea8a,"know,knowledge: small,few: animal"
,free,freedom free,e260,"No,not: chain,bound,imprisoned,arrest"
,free_no_cost,,ebe4,"zero: money.wealth,wealthy"
,Freedmen,,ec8e,"Man: no,not: chain,bound,imprisoned,arrest"
,friend,,e024,"person: love,compassion"
,frog,,ecf6,"jump: very: forward,to: up: animal"
,from,,e31a,"Forward,to"
,fruit,,e27e,
,fulfill,,e0d2,"end,finish: prophesy: eye,see: to,forward"
,full,,e276,"cup,drink"
,futile,useless futile,e190,"no,not: use: thing: work,do"
,future,,e16e,"time: to,forward"
,Gabriel,,ec39,"big: angel: good: spirit: no,not: person"
,Gad,,ecbd,"Man: good: time,when"
,Gadara,Gerasenes Gadara,e33f,"chain,arrest,bound,imprisoned: village: many,much: neighbor: house: near,close"
,Gaham,,efbb,"Man: moon,night: fire,heat,hot"
,Gaius,,ec0f,man: good: help: straight: people 
,Galatia,,eb46,"around: land,ground,earth,space"
,Galeed,,efbc,"Story,report,parable,message,news: mountain"
,Galilee,,e337,"house: cross: land,ground,earth,space"
,Gallio,,eb3b,"man: cup,drink"
,Gamaliel,,eb4d,"man: Bible,Scripture,Word_of_God: book,learn,read: cross"
,garden,,eddc,"Grow: up: seed: grain,wheat: small,few: land,ground,earth,space"
,Gatam,,eff3,"Man: very: sleep,lie_down,rest"
,gate,,e289,wall: door
,gathered,together_things gathered_things,e108,
,Gaza,,eb7f,"strong: power,ability,can: hand: big: knife,cut: village: many,much: neighbor: house: near,close"
,generation,,e019,"big: small,few: man"
,Gennesaret,,e341,"money,wealth,wealthy: land,ground,earth,space"
,gentle,gentleness gentle,e26d,"soft: power,can,ability: big: knife,cut"
,Gera,,efbd,"Man: cow: eat,food,meal: mouth,said,speak,confession: thing"
,Gerar,,eddd,"Go: land,ground,earth,space"
,Gershon,,efbe,Man: put: hand: thing
,Gether,,edde,"Man: afraid,fear: mouth,said,speak,confession: heart"
,Gethsemane,,e34a,"oil: land,ground,earth,space: money,wealth,wealthy: water,wet"
,Gideon,,ed03,"Man: hate,enmity: love,compassion: no,not"
,gift,,e072,"hand: love,compassion"
,Gihon,,eddf,"Break: knife,cut: all,whole: river,stream"
,Gilead,,efa1,"Testimony: mouth,said,speak,confession: you: land,ground,earth,space"
,Girgashites,,ede1,"Dirt,soil,ground_soil: land,ground,earth,space: people"
,girl,,e009,"woman: small,few"
,girls,,e00a,"woman: small,few"
,give,give for,e086,"gift: hand: love,compassion: forward,to"
,glass,,ecde,"Eye,see: through,pass: thing: forward,to"
,glory,glory glorify,e217,"very: praise,worship,exalt,dignify: mouth,said,speak,confession: good"
,gluttony,,ea8c,"very: food,eat,meal: mouth,said,speak,confession: thing"
,go,journey go travel trip,e381,
,go_down,lower_verb go_down,e080,hand: down
,goat,,ea7d,sheep: soft: bone
,God,,e036,"king,ruler,lord,master: man: love,compassion"
,godly,righteous_person godly saint,e130,"person: righteous,righteousness: good: work,do"
,Gog,,ecf7,"Mountain: land,ground,earth,space"
,Goiim,,ede2,"Country,nation: big: land,ground,earth,space: village: many,much: neighbor: house: near,close"
,gold,,eb2a," big: money,wealth,wealthy"
,Golgotha,Joda Golgotha,e34b,"skull: face: land,ground,earth,space"
,Gomer,,ede3,"Man: fire,heat,hot: all,whole"
,Gomorrah,,ea7a,"bad: no,not: good: person: village: many,much: neighbor: house: near,close"
,gong,,ebe5,"Loud: very: ear,hear: cymbal,drum: hand: thing"
,good,,e096,
,Goshen,,efbf,"Near,close: sun,day: land,ground,earth,space"
,gospel,gospel good_news,e22b,"book,learn,read: good"
,governor,proconsul governor,e0a3,"small,few: king,lord,ruler,master"
,grace,,e01f,"love,compassion: no,not: knife,cut"
,grain,wheat grain,e279,
,grape,,ecf4,"Small,few: fruit"
,grass,,ea33,
,grateful,gratitude grateful thank,e20e,"happy,joy: face: gift: hand: love,compassion"
,Greece,,e345,"shake: land,ground,earth,space"
,greed,,ea94,"eye,see: desire,like,want: love,compassion: heart"
,green,,ecd1,Grass: color
,greeting,,e051,"mouth,said,speak,confession: happy,joy; face"
,grind,,e83d,"knife,cut"
,groom,,e013,"start,beginning: man: love,compassion"
,grow,growth grow ripen,e154,"Up: land,ground,earth,space"
,guard,,e0c1,"eye,see: sword"
,guilt,guilty guilt,ea84,"know,knowledge: no,not"
,Guni,,efc1,"Man: garden; grow: up: seed: grain,wheat: small,few: land,ground,earth,space"
,Hadad,,efa2,"Man: sharp: knife,cut"
,Hadar,,e1af,"OT: man: honor: king,lord,ruler,master: sword"
,Hadoram,,ede4,"Man: glory,glorify: very: praise,exalt,dignify,worship: mouth,said,speak,confession: good  "
,Hagar,,ecab,woman: run: walk: very
,Haggi,,efc2,"Man: festival: happy.joy: eat,food,meal: mouth,said,speak,confession: thing"
,hail,,ea13,"King,lord,ruler,master: greeting: mouth,said,speak,confession: happy,joy: face"
,hail_storm,,ecdd,"Cloud: soft: thing; no,not"
,hair,,e208,face
,half,,ea22,
,Ham_person,,ede5,
,Ham_village,,ede6,"Sound,noise; ear,hear: thing: village: many,much: neighbor: house: near,close"
,Hamathites,,ede7,Wall: people
,Hamor,Hamor Emmor,eb5d,"man: donkey: small,few: horse"
,Hamul,,efc3,"man: forgive: no,not: kill,destroy,destruction: knife,cut: person"
,hand,,e071,
,happy,joy happy,e205,Face
,Haran_land,,eb0b,"Dry: no,not: water,wet: land,ground,earth,space"
,Haran_man,,efa4,"Man: hill: small,few: mountain"
,hard,,e269,"soft: no,not"
,harp,,ecc6,String: box
,Harsh,stern_words harsh,eca7,
,harvest,,e082,"hand: grain,wheat"
,harvester,,e139,"person: hand: grain,wheat"
,hate,hate enmity,e01b,"love,compassion: no,not"
,have,,e083,Hand
,Havilah_land,,ede8,"Give: gift: hand: love,compassion: forward,to: land,ground,earth,space"
,Havilah_person,,effa,
,Hazarmaveth,,ede9,"Man: very: dead,death,die: no,not: heart"
,Hazezon_Tamar,,edea,"Knife: tree,plant,wood: village: many,much: neighbor: house: near,close "
,Hazo,,e1b0,"Man: no,not: prophet: prophesy: person: eye,see: forward,to"
,head,,e206,face
,heal,,e084,"hand: health,healthy: happy,joy: face: heart"
,health,healthy health,e209,"happy,joy: face: heart"
,heart,,e29a,
,heaven,,e380,"house: king,lord,ruler,master: man: love,compassion"
,heavy,,e0e7,hand: big: measure
,Heber,,e1b1,"OT: man: go,journey,travel,trip"
,Hebrew,,ec8f,"person: land,ground,earth,space: book,learn,read"
,Hebron,,edeb,"Together(people),gathered_people: village: many,much: neighbor: house: near,close"
,hedge,,e28a,"wall: land,ground,earth,space"
,height,,ecc1,Straight: up
,heir,,e018,"money,wealth,wealthy: son,sons: small,few: man: love,compassion"
,hell,,e0d1,"always: all,whole: time,when: fire,heat,hot"
,help,,e13a,straight: people
,helper,helper attendant,e150,person: help: straight: people
,Heman,,e1b2,"Man: right: no,not"
,Hemdan,,eff4,Man: heart
,here,,e212,"very: land,ground,earth,space"
,Hermas,,ebc4,"man: far: no,not: near,close"
,Hermes_idol,,eb2f,"Mute: mouth,said,speak,confession: no,not: thing: sell: backward: money,wealth,wealthy: buy: forward,to"
,Hermes_person,,ebed,"Man: everywhere: land,ground,earth,space: all,whole"
,Hermogenes,,ecb5,"Man: allow,permit,permission: mouth,said,speak,confession: king,lord,ruler,master"
,Herod,,e360,man: man: big
,Herodians,,ea05,"person: king,lord,ruler,master: bad: no,not: good"
,Herodias,,e353,"woman: bad: no,not: good: eye,see"
,Herodion,,ebf1,"Man: family: house: love,compassion"
,Heth,,edec,"OT: Man: anger,angry"
,Hezekiah,,ea62,"man: king,lord,ruler,master: power,can,ability: big: knife,cut"
,Hezron,,ea4f,man: wall
,hide,,e085,hand: under: thing: .
,Hierapolis,,ece9,"holy: person: thing: village: many,much: neighbor: house: near,close"
,hill,,e202,"small,few: mountain"
,Hirah,,e1b3,Man: mouth: you
,hire,,e13b,"person: money,wealth,wealthy"
,Hittites,,eded,"Anger,angry: people"
,Hivites,,edee,"Mouth,said,speak,confession: people"
,Hobah,,edef,"Blind: no,not: eye,see: village: many,much: neighbor: house: near,close"
,hole,,e302,
,holy,,e13c,person: thing
,honey,,e052,"mouth,said,speak,confession: sweet"
,honor,,e031,"King,lord,ruler,master: sword"
,hope,,e213,"very: desire,like,want: love,compassion: heart"
,Hori,,eff5,Man: cave: hole: mountain
,Horites,,edf1,Cave: hole: mountain: people
,horn,,ecc5,Bone: head: face
,horse,,e303,
,hosanna,,e216,"very: help: straight: people: now,immediately: time,when"
,Hosea,,ebc5,"man: search: hand: eye,see"
,hour,,e331,"time,when: around"
,house,,e171,
,how,,e068,"know,knowledge: questioned,ask: mouth,said,speak,confession: ?"
,howlong,,e83c,
,Hul,,edf2,"Man: small,few: shake"
,human_nature,,e23d,"road: birth,born: start,beginning: person"
,humble,humility humble,e19d,"small,few: mouth,said,speak,confession: me,I"
,hungry,,e01e,"love,compassion: eat,food,meal: mouth,said,speak,confession: thing"
,Huppim,,efc5,"Man: wash: hand: clean,pure: water,wet: good"
,husband,,e012,"man: love,compassion"
,Husham,,e1b4,Man: sweet: air
,Hushim,,efc6,"Man; no,not: very: forward,to"
,Hymenaeus,,ecaa,"Man: bad:  good: no,not: teach,teaching: mouth,said,speak,confession: book,read,learn"
,hymn,,e0e3,"cross: sing,song: mouth,said,speak,confession: dance: walk: happy,joy: face"
,Iconium,,ec1f,"go,journey,travel,trip: village: many,much: neighbor: house: near,close"
,idol,,e35d,"Mute: no,not: mouth,said,speak,confession: thing"
,Idumea,,e378,"man: hair: face: land,ground,earth,space"
,if,,e111,straight: thing
,ignorant,ignorant ignorance,e06e,"know,knowledge: no,not"
,Illyricum,,ebc6,"mouth,said,speak,confession: land,ground,earth,space"
,immeasurable,,e18c,"no,not: measure"
,Imnah,,efc7,Man: right
,impossible,,e180,"no,not: power,can,ability: big: knife,cut"
,in,inside in,e240,door: thing: .
,in_front,,e112,thing
,incense,,ec98,"perfume,fragrant: good: nose,smell: gift: hand: love,compassion"
,inheritance,,e017,"money,wealth,wealthy: small,few: man"
,insect,,e304,
,Irad,,edf3,Man: valley
,Iram,,eff6,Man: building
,iron,,eb29,"hard: no,not: soft: metal"
,Isaac,,e374,"man: laugh: very: happy,joy:  face"
,Isaiah,,e372,"man: save,rescue: very: help: straight: people"
,Ishbak,,eeda,"Man: free: no,not: chain,arrest,bound,imprisoned"
,Ishmael,,e1b5,"OT: dry: no,not: water,wet: land,ground,earth,space"
,Ishvah,,efc8,Man: straight
,Ishvi,,efc9,Man: very: straight
,Iskah,,eedb,"Woman: eye,see"
,island,,eb05,"Water,wet: land,ground,earth,space"
,Israel,,ea04,person: or
,Issachar,,ecce,Man: nine
,Italy,,ec90,"shoe: person: thing: land,ground,earth,space"
,Ithran,,e1b6,"Man: praise,exalt,dignify,worship: mouth,said,speak,confession: good: small,few"
,Iturea,,ec3e,
,Jabal,,e1b7,"OT: man: river,stream"
,Jabbok,,efca,"Empty: cup,drink: no,not: river,stream"
,Jacob,,e375,man: person: foot
,Jahleel,,efcb,"Man:  wait: stay,remain: person: straight: time,when"
,Jahziel,,e1b8,"OT: man: divide,division,separate,split"
,Jairus,,e367,"man: king,lord,ruler,master: temple: mouth,said,speak,confession: authority"
,Jakin,,e1b9,"Man: no,not: left"
,Jalam,,eff7,Man: hide: put: hand: under: thing
,Jambres,,ecbc,"Man: buy: forward,to: money,wealth,wealthy"
,James,,e376,man: person: foot
,James_the_Disciple,,e358,man: person: foot
,Jamin,,efcc,man: right: hand
,Jannai,,ec46,man: ?
,Jannes,,ecbe,"Man: denarius: sun,day: money,wealth,wealthy"
,Japheth,,edf4,OT: man: very: big
,jar,,e0d5,"hard: soft: no,not: cup,drink"
,Jared,,ec62,man: down
,Jason,,eb64,"man: no,not: wine: cup,drink: fruit"
,Javan,,e1ba,"OT: man: deceive,deception,lead_astray,false,lie: bad: no,not: good: measure"
,Jebusites,,e1e5,"Past: backward: time,when: peace: sleep,rest,lie_down: love: village: many,much: neighbor: house: near,close: people"
,Jechoniah,,ea66,"man: king,lord,ruler,master: stay,remain: person: straight"
,Jegar_Sahadutha,,e1e6,"Message: book,learn,read: mouth,said,speak,confession: near,close: mountain "
,Jehoshaphat,,ea5d,"man: judge: king,lord,ruler,master: or"
,Jemuel,,efcd,"Man: sabbath: sun,day: sleep,rest,lie_down"
,Jephthah,,ed04,"Man: open: no,not: closed"
,Jerah,,edf5,"Man: moon,night"
,Jeremiah,,ea28,"man: cry: sad, grieve"
,Jericho,,ea08,"wall: down: village: many,much: neighbor: house: near,close"
,Jerusalem,,e338,"peace: sleep,rest,lie_down: love,compassion: village: many,much: neighbor: house: near,close"
,Jesse,,ea58,"man: gift: hand: love,compassion"
,Jesus,,e037,"king,lord,ruler,master: cross"
,Jetheth,,eff8,Man: nail: metal: thorn:
,Jetur,,eedc,Man: gate: wall: door
,Jeush,,e1bb,"Man: no,not: gathered"
,Jew,Jewish Jew,e0f9,"person: land,ground,earth,space: book,learn,read"
,Jezabel,,eca2,
,Jezer,,e1bc,"Man: easy: happy,joy: face: work,do"
,Jidlaph,,efce,"Man: small,few: sad,grieve: face"
,Joanan,,ec4c,man: hei
,Joanna,,ec63,woman: hei
,Job,,ed0b,"Man: suffering: very: pain,hurt: knife,cut: heart"
,Jobab,,edf6,"Man: ear,hear: animal"
,Joel,,ec92,"man: land,ground,earth,space"
,John,John_the_Disciple John,e35a,"man: no,not: knife,cut"
,John_the_Baptist,,e336,"man: no,not: knife,cut"
,Jokshan,,eedd,"Man: rooster: bird: sun,day"
,Joktan,,e1bd,"Man: try: small,few: work,do"
,Jonah,,e0c5,man : fly
,Jonah_Simons_father,,ea29,man: fly
,Jonam,,ec9b,man: you: good
,Joppa,,ec2d,"Beauty,beautiful: good: eye,see: village: many,much: neighbor: house: near,close"
,Joram,,ea5e,"man: honor: king,lord,ruler,master: sword: part,some"
,Jordan_River,,e34f,"river,stream: baptize,baptism: water,wet: person"
,Jorim,,ec64,"man: very: praise,worship,exalt,dignify: mouth,said,speak,confession: good"
,Joseph,,ea15,"man: more: up: many,much"
,Joses,,e369,"man: more : up: many,much"
,Joshua,,eb03,man: help: straight: people
,Josiah,,ea65,"man: king,lord,ruler,master: child: small,few: person"
,Jotham,,eb82,"Man: all,whole"
,Jothan,,ea60,"man: king,lord,ruler,master: straight"
